student,test,rating
900,response_behaviour,3
900,reading,2
900,processing_speed,3
900,math_fluency,4
900,long_term_memory,5
900,reasoning,4
900,calculus,4
900,emotion,2
901,response_behaviour,3
901,reading,3
901,working_memory,5
901,processing_speed,2
901,math_fluency,3
901,reasoning,4
901,calculus,4
901,emotion,2
902,reading,3
902,working_memory,5
902,processing_speed,2
902,math_fluency,3
902,long_term_memory,5
902,reasoning,3
902,calculus,2
902,emotion,1
903,response_behaviour,4
903,reading,1
903,working_memory,5
903,math_fluency,1
903,long_term_memory,5
903,reasoning,2
903,calculus,2
903,emotion,3
904,response_behaviour,3
904,reading,1
904,working_memory,5
904,processing_speed,2
904,math_fluency,3
904,long_term_memory,2
904,calculus,2
904,emotion,3
905,reading,2
905,working_memory,5
905,processing_speed,1
905,math_fluency,1
905,long_term_memory,4
905,reasoning,2
905,calculus,2
905,emotion,2
906,response_behaviour,3
906,reading,4
906,working_memory,5
906,processing_speed,2
906,math_fluency,3
906,long_term_memory,5
906,reasoning,4
906,calculus,4
907,response_behaviour,3
907,reading,5
907,processing_speed,5
907,math_fluency,4
907,long_term_memory,5
907,reasoning,3
907,calculus,4
907,emotion,3
908,response_behaviour,3
908,reading,5
908,working_memory,5
908,processing_speed,5
908,long_term_memory,5
908,reasoning,3
908,calculus,5
908,emotion,4
909,response_behaviour,4
909,reading,3
909,working_memory,5
909,processing_speed,3
909,long_term_memory,4
909,reasoning,3
909,calculus,2
909,emotion,3
910,response_behaviour,3
910,reading,2
910,working_memory,5
910,processing_speed,3
910,math_fluency,1
910,long_term_memory,5
910,calculus,2
910,emotion,1
911,response_behaviour,3
911,reading,3
911,working_memory,5
911,math_fluency,4
911,long_term_memory,5
911,reasoning,4
911,calculus,3
911,emotion,2
912,response_behaviour,3
912,reading,3
912,working_memory,5
912,processing_speed,3
912,math_fluency,4
912,long_term_memory,5
912,reasoning,1
912,calculus,2
913,response_behaviour,3
913,working_memory,5
913,processing_speed,5
913,math_fluency,3
913,long_term_memory,5
913,reasoning,4
913,calculus,5
913,emotion,2
914,response_behaviour,3
914,reading,4
914,working_memory,5
914,processing_speed,4
914,long_term_memory,5
914,reasoning,3
914,calculus,2
914,emotion,4
915,reading,2
915,working_memory,5
915,processing_speed,4
915,math_fluency,3
915,long_term_memory,5
915,reasoning,4
915,calculus,4
915,emotion,3
916,response_behaviour,4
916,reading,4
916,working_memory,3
916,processing_speed,4
916,math_fluency,2
916,long_term_memory,4
916,calculus,1
916,emotion,4
918,response_behaviour,4
918,reading,3
918,working_memory,5
918,processing_speed,3
918,long_term_memory,5
918,reasoning,3
918,calculus,3
918,emotion,3
919,response_behaviour,4
919,reading,1
919,working_memory,5
919,processing_speed,3
919,math_fluency,1
919,long_term_memory,5
919,reasoning,3
919,emotion,2
920,response_behaviour,3
920,reading,2
920,working_memory,5
920,processing_speed,4
920,math_fluency,3
920,long_term_memory,5
920,calculus,4
920,emotion,3
921,response_behaviour,3
921,reading,2
921,processing_speed,1
921,math_fluency,1
921,long_term_memory,5
921,reasoning,3
921,calculus,4
921,emotion,4
922,response_behaviour,3
922,working_memory,5
922,processing_speed,5
922,math_fluency,3
922,long_term_memory,5
922,reasoning,4
922,calculus,3
922,emotion,4
923,response_behaviour,4
923,reading,1
923,working_memory,5
923,processing_speed,2
923,math_fluency,3
923,long_term_memory,2
923,reasoning,2
923,emotion,2
924,response_behaviour,3
924,reading,3
924,working_memory,5
924,processing_speed,1
924,math_fluency,2
924,long_term_memory,4
924,reasoning,1
924,emotion,1
925,response_behaviour,3
925,reading,4
925,working_memory,5
925,math_fluency,5
925,long_term_memory,5
925,reasoning,5
925,calculus,5
925,emotion,4
926,response_behaviour,3
926,reading,2
926,working_memory,5
926,processing_speed,5
926,long_term_memory,3
926,reasoning,4
926,calculus,4
926,emotion,3
927,reading,3
927,working_memory,5
927,processing_speed,2
927,math_fluency,2
927,long_term_memory,5
927,reasoning,4
927,calculus,2
927,emotion,4
928,response_behaviour,3
928,reading,5
928,working_memory,5
928,processing_speed,5
928,long_term_memory,5
928,reasoning,3
928,calculus,2
928,emotion,4
929,response_behaviour,3
929,working_memory,5
929,processing_speed,3
929,math_fluency,3
929,long_term_memory,5
929,reasoning,5
929,calculus,4
929,emotion,2
930,response_behaviour,3
930,reading,4
930,working_memory,5
930,math_fluency,2
930,long_term_memory,3
930,reasoning,3
930,calculus,1
930,emotion,3
931,response_behaviour,4
931,working_memory,5
931,processing_speed,4
931,math_fluency,1
931,long_term_memory,5
931,reasoning,4
931,calculus,5
931,emotion,4
932,reading,5
932,working_memory,5
932,processing_speed,5
932,math_fluency,5
932,long_term_memory,5
932,reasoning,3
932,calculus,5
932,emotion,5
933,response_behaviour,3
933,reading,3
933,working_memory,5
933,processing_speed,1
933,math_fluency,2
933,long_term_memory,3
933,reasoning,3
933,calculus,3
934,response_behaviour,3
934,reading,5
934,working_memory,5
934,processing_speed,4
934,long_term_memory,5
934,reasoning,4
934,calculus,5
934,emotion,4
935,response_behaviour,3
935,reading,3
935,working_memory,5
935,processing_speed,3
935,math_fluency,4
935,long_term_memory,5
935,calculus,4
935,emotion,4
936,reading,1
936,working_memory,5
936,processing_speed,4
936,math_fluency,1
936,long_term_memory,5
936,reasoning,4
936,calculus,1
936,emotion,2
937,response_behaviour,3
937,reading,2
937,working_memory,5
937,processing_speed,5
937,math_fluency,2
937,reasoning,4
937,calculus,2
937,emotion,2
938,response_behaviour,3
938,reading,1
938,working_memory,5
938,processing_speed,4
938,long_term_memory,5
938,reasoning,4
938,calculus,3
938,emotion,2
939,response_behaviour,3
939,reading,3
939,working_memory,5
939,processing_speed,2
939,math_fluency,4
939,long_term_memory,5
939,reasoning,1
939,emotion,1
940,response_behaviour,4
940,reading,3
940,working_memory,5
940,processing_speed,1
940,math_fluency,1
940,long_term_memory,1
940,reasoning,1
940,emotion,4
941,response_behaviour,3
941,reading,3
941,processing_speed,4
941,math_fluency,4
941,long_term_memory,5
941,reasoning,3
941,calculus,4
941,emotion,3
942,reading,1
942,working_memory,5
942,processing_speed,4
942,math_fluency,3
942,long_term_memory,5
942,reasoning,3
942,calculus,4
942,emotion,3
943,response_behaviour,4
943,reading,3
943,working_memory,5
943,math_fluency,3
943,long_term_memory,5
943,reasoning,2
943,calculus,3
943,emotion,3
944,response_behaviour,3
944,reading,4
944,working_memory,5
944,processing_speed,3
944,math_fluency,3
944,long_term_memory,5
944,reasoning,4
944,calculus,4
945,response_behaviour,4
945,reading,1
945,processing_speed,2
945,math_fluency,1
945,long_term_memory,5
945,reasoning,4
945,calculus,1
945,emotion,1
946,response_behaviour,3
946,reading,2
946,processing_speed,3
946,math_fluency,3
946,long_term_memory,3
946,reasoning,4
946,calculus,4
946,emotion,1
947,response_behaviour,3
947,working_memory,5
947,processing_speed,5
947,math_fluency,1
947,long_term_memory,5
947,reasoning,5
947,calculus,2
947,emotion,3
948,response_behaviour,3
948,reading,5
948,working_memory,5
948,processing_speed,5
948,math_fluency,5
948,long_term_memory,5
948,calculus,5
948,emotion,3
949,reading,3
949,working_memory,5
949,processing_speed,5
949,math_fluency,4
949,long_term_memory,5
949,reasoning,4
949,calculus,3
949,emotion,2
950,response_behaviour,3
950,reading,2
950,working_memory,5
950,processing_speed,3
950,math_fluency,2
950,long_term_memory,5
950,reasoning,4
950,emotion,3
951,response_behaviour,3
951,reading,1
951,working_memory,5
951,processing_speed,1
951,math_fluency,4
951,long_term_memory,3
951,reasoning,2
951,emotion,1
952,response_behaviour,3
952,reading,4
952,working_memory,5
952,processing_speed,5
952,math_fluency,4
952,reasoning,4
952,calculus,3
952,emotion,3
953,response_behaviour,3
953,reading,2
953,working_memory,5
953,processing_speed,3
953,math_fluency,3
953,long_term_memory,4
953,calculus,3
953,emotion,2
954,reading,2
954,working_memory,5
954,processing_speed,4
954,math_fluency,4
954,long_term_memory,3
954,reasoning,4
954,calculus,3
954,emotion,2
955,response_behaviour,3
955,reading,2
955,working_memory,1
955,processing_speed,4
955,math_fluency,1
955,reasoning,3
955,calculus,2
955,emotion,2
956,response_behaviour,3
956,reading,2
956,working_memory,5
956,processing_speed,2
956,math_fluency,3
956,long_term_memory,2
956,calculus,2
956,emotion,1
957,response_behaviour,3
957,reading,2
957,working_memory,5
957,math_fluency,1
957,long_term_memory,5
957,reasoning,3
957,calculus,2
957,emotion,2
958,response_behaviour,3
958,reading,3
958,working_memory,5
958,processing_speed,1
958,long_term_memory,5
958,reasoning,4
958,calculus,5
958,emotion,1
959,response_behaviour,3
959,reading,1
959,working_memory,5
959,processing_speed,4
959,long_term_memory,5
959,reasoning,4
959,calculus,5
959,emotion,2
960,response_behaviour,3
960,reading,4
960,working_memory,5
960,processing_speed,5
960,long_term_memory,5
960,reasoning,5
960,calculus,4
960,emotion,2
961,response_behaviour,3
961,reading,3
961,working_memory,5
961,processing_speed,3
961,long_term_memory,5
961,reasoning,4
961,calculus,2
961,emotion,4
963,response_behaviour,3
963,reading,2
963,working_memory,5
963,processing_speed,1
963,math_fluency,1
963,long_term_memory,1
963,calculus,2
963,emotion,1
964,response_behaviour,3
964,reading,5
964,working_memory,5
964,processing_speed,5
964,math_fluency,5
964,long_term_memory,5
964,reasoning,5
964,emotion,5
965,response_behaviour,3
965,reading,2
965,working_memory,5
965,processing_speed,3
965,math_fluency,4
965,long_term_memory,5
965,calculus,3
965,emotion,1
966,response_behaviour,3
966,reading,1
966,working_memory,5
966,math_fluency,2
966,long_term_memory,4
966,reasoning,2
966,calculus,1
966,emotion,1
967,response_behaviour,3
967,reading,5
967,working_memory,5
967,processing_speed,5
967,math_fluency,5
967,long_term_memory,4
967,reasoning,3
967,emotion,3
968,response_behaviour,4
968,reading,3
968,working_memory,5
968,math_fluency,3
968,long_term_memory,2
968,reasoning,3
968,calculus,2
968,emotion,3
969,response_behaviour,3
969,reading,3
969,working_memory,5
969,processing_speed,2
969,math_fluency,3
969,long_term_memory,5
969,reasoning,1
969,calculus,4
970,response_behaviour,3
970,reading,3
970,processing_speed,3
970,math_fluency,3
970,long_term_memory,4
970,reasoning,3
970,calculus,2
970,emotion,1
971,response_behaviour,4
971,reading,2
971,working_memory,5
971,processing_speed,5
971,math_fluency,1
971,long_term_memory,5
971,reasoning,2
971,emotion,1
972,response_behaviour,3
972,working_memory,5
972,processing_speed,4
972,math_fluency,2
972,long_term_memory,3
972,reasoning,3
972,calculus,2
972,emotion,1
973,response_behaviour,3
973,reading,5
973,working_memory,5
973,processing_speed,4
973,long_term_memory,5
973,reasoning,4
973,calculus,5
973,emotion,3
974,response_behaviour,3
974,working_memory,5
974,processing_speed,4
974,math_fluency,4
974,long_term_memory,5
974,reasoning,3
974,calculus,3
974,emotion,4
975,response_behaviour,3
975,reading,4
975,working_memory,5
975,processing_speed,2
975,math_fluency,5
975,reasoning,3
975,calculus,4
975,emotion,1
976,response_behaviour,3
976,reading,3
976,working_memory,5
976,processing_speed,4
976,math_fluency,4
976,long_term_memory,5
976,calculus,4
976,emotion,4
977,response_behaviour,3
977,reading,2
977,working_memory,5
977,math_fluency,4
977,long_term_memory,5
977,reasoning,3
977,calculus,3
977,emotion,1
978,response_behaviour,3
978,reading,4
978,processing_speed,2
978,math_fluency,5
978,long_term_memory,5
978,reasoning,2
978,calculus,4
978,emotion,3
979,response_behaviour,3
979,reading,4
979,working_memory,5
979,processing_speed,2
979,math_fluency,1
979,long_term_memory,5
979,reasoning,1
979,emotion,1
981,response_behaviour,3
981,reading,5
981,working_memory,5
981,processing_speed,5
981,math_fluency,4
981,long_term_memory,5
981,reasoning,5
981,calculus,5
982,response_behaviour,3
982,reading,3
982,working_memory,5
982,processing_speed,4
982,math_fluency,3
982,long_term_memory,5
982,reasoning,4
982,emotion,5
983,response_behaviour,3
983,reading,3
983,processing_speed,1
983,math_fluency,4
983,long_term_memory,5
983,reasoning,3
983,calculus,5
983,emotion,2
984,response_behaviour,3
984,reading,4
984,working_memory,5
984,processing_speed,5
984,math_fluency,3
984,long_term_memory,5
984,calculus,4
984,emotion,1
985,response_behaviour,4
985,reading,2
985,working_memory,5
985,processing_speed,4
985,math_fluency,3
985,reasoning,5
985,calculus,5
985,emotion,4
986,response_behaviour,4
986,working_memory,5
986,processing_speed,1
986,math_fluency,1
986,long_term_memory,5
986,reasoning,3
986,calculus,2
986,emotion,1
987,response_behaviour,3
987,reading,2
987,working_memory,5
987,processing_speed,5
987,long_term_memory,5
987,reasoning,4
987,calculus,2
987,emotion,1
988,response_behaviour,3
988,reading,3
988,working_memory,5
988,processing_speed,2
988,math_fluency,4
988,long_term_memory,5
988,calculus,4
988,emotion,3
989,response_behaviour,3
989,reading,1
989,working_memory,5
989,processing_speed,4
989,math_fluency,2
989,long_term_memory,2
989,calculus,1
989,emotion,1
990,response_behaviour,4
990,reading,2
990,working_memory,5
990,processing_speed,3
990,math_fluency,3
990,long_term_memory,5
990,calculus,2
990,emotion,1
991,response_behaviour,3
991,reading,4
991,working_memory,5
991,processing_speed,5
991,long_term_memory,5
991,reasoning,5
991,calculus,3
991,emotion,3
992,response_behaviour,4
992,reading,1
992,working_memory,5
992,processing_speed,1
992,math_fluency,1
992,reasoning,1
992,calculus,1
992,emotion,1
993,reading,4
993,working_memory,5
993,processing_speed,4
993,math_fluency,4
993,long_term_memory,5
993,reasoning,3
993,calculus,5
993,emotion,3
994,reading,1
994,working_memory,5
994,processing_speed,2
994,math_fluency,4
994,long_term_memory,5
994,reasoning,3
994,calculus,4
994,emotion,4
995,response_behaviour,4
995,reading,1
995,working_memory,5
995,processing_speed,1
995,math_fluency,1
995,reasoning,1
995,calculus,1
995,emotion,1
996,response_behaviour,4
996,reading,2
996,working_memory,5
996,processing_speed,2
996,math_fluency,1
996,reasoning,2
996,calculus,1
996,emotion,3
997,reading,3
997,working_memory,5
997,processing_speed,4
997,math_fluency,5
997,long_term_memory,2
997,reasoning,2
997,calculus,4
997,emotion,2
998,response_behaviour,3
998,reading,5
998,working_memory,5
998,processing_speed,5
998,math_fluency,5
998,long_term_memory,5
998,calculus,5
998,emotion,2
999,reading,4
999,working_memory,5
999,processing_speed,3
999,math_fluency,2
999,long_term_memory,5
999,reasoning,4
999,calculus,3
999,emotion,5
1000,reading,4
1000,working_memory,5
1000,processing_speed,4
1000,math_fluency,5
1000,long_term_memory,5
1000,reasoning,5
1000,calculus,2
1000,emotion,2
1001,response_behaviour,3
1001,reading,3
1001,working_memory,5
1001,processing_speed,5
1001,long_term_memory,5
1001,reasoning,4
1001,calculus,5
1001,emotion,3
1002,response_behaviour,3
1002,reading,2
1002,working_memory,5
1002,processing_speed,3
1002,long_term_memory,4
1002,reasoning,5
1002,calculus,2
1002,emotion,4
1003,response_behaviour,3
1003,reading,3
1003,processing_speed,3
1003,math_fluency,2
1003,long_term_memory,5
1003,reasoning,2
1003,calculus,4
1003,emotion,2
1004,response_behaviour,3
1004,reading,4
1004,working_memory,5
1004,processing_speed,3
1004,math_fluency,3
1004,reasoning,4
1004,calculus,4
1004,emotion,2
1005,response_behaviour,3
1005,reading,4
1005,working_memory,5
1005,processing_speed,5
1005,math_fluency,3
1005,reasoning,4
1005,calculus,3
1005,emotion,4
1006,response_behaviour,3
1006,reading,2
1006,processing_speed,2
1006,math_fluency,3
1006,long_term_memory,2
1006,reasoning,4
1006,calculus,3
1006,emotion,2
1007,response_behaviour,3
1007,reading,2
1007,working_memory,5
1007,processing_speed,5
1007,long_term_memory,5
1007,reasoning,4
1007,calculus,3
1007,emotion,3
1008,response_behaviour,3
1008,reading,2
1008,processing_speed,5
1008,math_fluency,4
1008,long_term_memory,4
1008,reasoning,4
1008,calculus,4
1008,emotion,2
1009,response_behaviour,3
1009,reading,1
1009,working_memory,5
1009,processing_speed,1
1009,math_fluency,1
1009,long_term_memory,4
1009,reasoning,1
1009,calculus,1
1010,response_behaviour,3
1010,reading,5
1010,working_memory,5
