student_id,dimension,score
938,reasoning,4
898,processing_speed,1
2290,calculus,3
2069,math_fluency,4
2311,math_fluency,4
1270,reasoning,3
2414,calculus,5
760,execution_speed,1
3044,math_fluency,5
868,math_fluency,4
1382,math_fluency,1
3043,processing_speed,2
2776,reading,4
3092,reasoning,3
3235,execution_speed,2
952,emotion,4
696,math_fluency,4
2841,processing_speed,3
2363,reading,3
767,math_fluency,4
2728,emotion,2
2785,reasoning,2
784,reasoning,1
1514,math_fluency,5
1039,reasoning,1
1830,math_fluency,2
855,reasoning,4
1024,emotion,1
2132,reading,5
1844,execution_speed,2
792,processing_speed,2
1563,execution_speed,4
2470,execution_speed,4
3142,emotion,4
1474,reasoning,4
1331,reasoning,2
1385,emotion,1
2109,emotion,3
1763,reading,3
3050,reasoning,4
2564,reading,3
2281,calculus,5
3074,reading,5
2364,processing_speed,2
1350,math_fluency,2
2382,reasoning,3
3049,emotion,2
842,math_fluency,5
959,execution_speed,1
912,calculus,2
1641,execution_speed,1
785,emotion,4
3068,reading,1
2182,emotion,3
850,processing_speed,5
3152,reading,4
1498,emotion,2
2096,emotion,3
1859,reading,3
1862,math_fluency,3
1931,execution_speed,2
2352,emotion,3
857,reading,2
1026,emotion,4
2485,emotion,5
2387,math_fluency,4
973,math_fluency,4
2398,emotion,5
957,processing_speed,1
2611,execution_speed,1
894,math_fluency,5
905,emotion,2
904,execution_speed,4
3107,processing_speed,1
2281,execution_speed,1
1927,processing_speed,4
1327,math_fluency,2
1832,reasoning,5
2744,processing_speed,3
2620,reasoning,2
1907,execution_speed,2
944,execution_speed,4
2388,emotion,2
783,execution_speed,5
1430,emotion,3
2517,math_fluency,2
1893,execution_speed,2
1507,reasoning,4
1494,reading,1
2768,processing_speed,3
1448,processing_speed,1
2489,math_fluency,5
2856,execution_speed,5
1481,emotion,1
1019,reading,2
2393,execution_speed,2
1998,reading,5
1398,calculus,4
2363,processing_speed,5
933,reasoning,3
1517,reasoning,4
1035,calculus,5
913,execution_speed,4
2767,calculus,4
1350,calculus,1
1890,math_fluency,5
2221,processing_speed,1
964,math_fluency,5
1362,emotion,5
2322,calculus,5
1529,emotion,1
963,math_fluency,1
3081,processing_speed,1
1282,processing_speed,2
2336,emotion,1
922,math_fluency,3
3095,emotion,3
2709,emotion,2
1912,processing_speed,2
2395,math_fluency,4
1489,emotion,1
2603,calculus,4
599,reading,2
2110,math_fluency,2
3112,processing_speed,2
1064,processing_speed,5
815,execution_speed,5
3254,processing_speed,2
3261,processing_speed,1
1955,execution_speed,4
1920,processing_speed,2
2524,execution_speed,2
818,execution_speed,2
1404,calculus,4
990,processing_speed,3
3271,emotion,2
2130,emotion,4
1851,emotion,4
3215,calculus,4
2733,emotion,4
1035,reading,2
2422,emotion,2
2347,processing_speed,4
3271,execution_speed,3
2740,reading,2
2410,processing_speed,5
2158,math_fluency,2
1461,math_fluency,2
1888,reasoning,4
2485,reasoning,5
2526,emotion,3
1063,calculus,4
2890,emotion,1
3035,execution_speed,5
2209,math_fluency,5
2873,math_fluency,5
1413,processing_speed,2
2201,math_fluency,4
776,reading,5
2607,processing_speed,4
3084,reading,5
2127,emotion,2
1848,reasoning,5
1491,calculus,3
2158,reading,4
1275,math_fluency,2
2626,math_fluency,1
3103,math_fluency,4
2441,math_fluency,5
1939,reasoning,5
2256,reading,5
1796,emotion,3
2344,reading,2
2095,reading,4
2573,execution_speed,1
2224,math_fluency,3
1536,calculus,3
1419,processing_speed,3
1462,execution_speed,1
1273,reading,5
2787,execution_speed,4
2105,emotion,4
1860,calculus,4
972,math_fluency,2
1828,reading,4
1523,processing_speed,1
1942,processing_speed,3
2175,calculus,4
1024,reasoning,4
2707,math_fluency,2
2119,processing_speed,2
1902,processing_speed,3
955,reasoning,3
864,reasoning,4
2322,reading,5
703,execution_speed,1
2846,processing_speed,4
2168,calculus,3
1555,emotion,1
1996,reading,2
2009,reading,4
1881,reasoning,5
3070,processing_speed,3
3064,math_fluency,5
776,processing_speed,4
2286,reasoning,1
1962,reading,4
1855,reasoning,1
2290,reasoning,4
2616,processing_speed,5
2464,calculus,5
1496,reading,4
2212,execution_speed,4
1548,execution_speed,1
1777,reasoning,5
2503,reading,4
2600,math_fluency,5
1700,execution_speed,2
1950,emotion,3
2456,emotion,1
2273,processing_speed,4
1510,calculus,4
602,processing_speed,3
2338,processing_speed,4
2394,reading,5
2110,execution_speed,1
876,execution_speed,1
2119,execution_speed,2
1920,calculus,4
2230,reading,3
2325,emotion,2
2726,math_fluency,1
2074,emotion,4
1272,emotion,4
2836,reasoning,3
615,reading,4
3113,processing_speed,2
3116,processing_speed,2
2102,math_fluency,3
2769,math_fluency,2
1389,reasoning,4
1270,processing_speed,4
3104,math_fluency,4
2389,calculus,5
1001,execution_speed,5
1366,emotion,5
1292,calculus,1
714,reasoning,4
1950,processing_speed,2
2745,reasoning,4
614,emotion,1
1275,processing_speed,3
989,calculus,1
2400,reasoning,4
835,math_fluency,5
3309,execution_speed,1
953,reasoning,4
2756,reasoning,4
3141,emotion,1
1881,math_fluency,3
923,reading,1
991,calculus,4
2611,reasoning,3
778,reasoning,2
3022,reasoning,4
932,math_fluency,5
2248,calculus,4
3044,calculus,5
906,reasoning,4
2565,processing_speed,5
849,math_fluency,1
2307,calculus,5
2716,math_fluency,2
877,calculus,1
1836,processing_speed,5
2203,processing_speed,2
2871,execution_speed,4
1026,math_fluency,3
900,reasoning,4
2248,math_fluency,5
1803,emotion,4
2459,calculus,1
1449,reading,3
704,reading,1
2087,reasoning,5
1437,processing_speed,1
3021,execution_speed,5
807,reasoning,5
2341,emotion,2
3063,execution_speed,3
1468,reading,3
1544,emotion,2
1279,reasoning,4
2430,reading,4
615,reasoning,1
2746,execution_speed,1
2366,math_fluency,5
791,calculus,5
2390,processing_speed,5
2304,execution_speed,4
2218,emotion,1
1773,execution_speed,3
2266,calculus,5
1453,execution_speed,2
2525,emotion,2
2206,processing_speed,1
1814,processing_speed,3
803,math_fluency,5
2095,processing_speed,3
2868,processing_speed,2
2389,emotion,3
1485,reasoning,3
1503,execution_speed,2
2351,reading,5
3233,calculus,1
699,reasoning,5
1025,processing_speed,1
1415,calculus,2
2085,reading,1
2013,reading,1
1041,emotion,2
3251,reading,5
2313,emotion,2
2476,calculus,3
964,reasoning,5
2736,execution_speed,1
757,reasoning,4
1304,reading,1
702,execution_speed,1
3123,emotion,2
3229,processing_speed,5
3299,reading,3
1766,emotion,4
1836,execution_speed,3
2345,reasoning,1
1051,reasoning,5
1476,math_fluency,4
1780,execution_speed,1
1406,math_fluency,2
3088,execution_speed,3
1780,math_fluency,2
889,math_fluency,2
884,reading,3
1357,calculus,5
1762,emotion,1
822,reading,2
1414,reading,1
2126,processing_speed,5
1913,reasoning,3
942,reading,1
708,emotion,1
3121,execution_speed,2
1933,calculus,1
2335,math_fluency,4
1928,calculus,3
1302,math_fluency,1
842,calculus,5
1333,reasoning,4
1073,execution_speed,2
3026,emotion,2
2531,reading,2
2312,reading,2
976,calculus,5
999,execution_speed,3
2721,reading,5
1717,execution_speed,2
616,emotion,1
2349,execution_speed,1
1066,calculus,4
1737,execution_speed,3
901,calculus,4
1551,reading,5
2272,processing_speed,5
3097,emotion,1
984,reading,4
2392,calculus,3
2759,reasoning,2
2438,processing_speed,5
2755,reasoning,4
2543,reading,2
1353,math_fluency,4
741,emotion,5
1538,processing_speed,2
761,processing_speed,5
3243,emotion,2
766,emotion,2
1771,execution_speed,2
2264,calculus,1
970,processing_speed,3
2887,emotion,1
3127,emotion,1
2343,math_fluency,3
954,reading,2
3015,processing_speed,5
2059,emotion,3
1330,reasoning,3
3065,reading,2
1416,reading,2
1846,processing_speed,3
1873,emotion,3
2210,emotion,2
1374,processing_speed,4
2610,reading,5
1473,emotion,1
3108,processing_speed,1
2723,emotion,3
2179,processing_speed,3
602,reasoning,2
928,execution_speed,4
1822,reasoning,3
2858,reasoning,3
1817,reasoning,5
2441,calculus,5
1440,reasoning,3
929,reasoning,5
2212,calculus,5
2891,execution_speed,3
2467,calculus,5
2867,reasoning,3
914,calculus,2
2530,reasoning,2
1730,execution_speed,2
2347,calculus,4
3153,math_fluency,3
2041,execution_speed,3
734,reasoning,4
1379,reasoning,4
2250,math_fluency,1
967,execution_speed,1
2515,reasoning,5
1938,processing_speed,2
910,execution_speed,2
1501,reading,3
2837,math_fluency,3
2114,execution_speed,4
2596,math_fluency,1
3119,emotion,1
2840,processing_speed,1
1427,reasoning,4
2403,processing_speed,3
2541,processing_speed,4
2546,reasoning,3
2900,processing_speed,2
2358,math_fluency,3
1301,reasoning,2
2209,reading,4
1304,execution_speed,1
1042,emotion,5
3069,execution_speed,5
882,reading,1
1085,execution_speed,1
1533,reasoning,5
3220,processing_speed,5
704,emotion,1
1003,calculus,5
2435,calculus,1
2896,processing_speed,4
1406,calculus,2
1049,processing_speed,2
813,execution_speed,5
3047,calculus,3
3015,reasoning,3
792,reading,4
2127,execution_speed,4
1415,math_fluency,2
1630,execution_speed,3
1061,emotion,1
1431,calculus,2
3126,math_fluency,3
1960,reading,4
3015,emotion,4
2312,execution_speed,1
1318,reading,1
1367,processing_speed,2
1786,execution_speed,3
3089,emotion,4
858,emotion,3
1293,emotion,3
3100,execution_speed,4
770,processing_speed,3
2530,emotion,5
2343,reasoning,4
1902,emotion,3
2240,reading,5
902,reading,2
2492,reasoning,2
1458,calculus,3
3259,execution_speed,2
839,reading,2
874,execution_speed,1
1948,reasoning,2
2860,calculus,1
881,reasoning,3
2121,processing_speed,5
789,reasoning,5
2532,calculus,4
938,math_fluency,2
3077,reading,1
3077,reading,2
1284,execution_speed,4
602,emotion,1
2605,calculus,1
2860,emotion,1
1278,calculus,4
717,reading,4
987,execution_speed,5
2720,emotion,1
905,math_fluency,1
3294,reading,4
1849,execution_speed,4
1855,calculus,2
1910,reasoning,3
1338,reasoning,2
3153,reasoning,3
3015,reading,5
2870,reasoning,5
1797,execution_speed,1
595,processing_speed,2
1826,reasoning,3
2463,processing_speed,2
948,reasoning,4
811,reasoning,3
3019,emotion,2
1333,emotion,2
2191,math_fluency,5
3239,emotion,4
884,math_fluency,5
3063,processing_speed,2
820,execution_speed,3
2211,reading,2
1291,calculus,2
935,reading,3
2580,processing_speed,5
3057,processing_speed,4
1845,execution_speed,3
994,processing_speed,2
1840,math_fluency,3
2235,processing_speed,5
3305,reading,4
1083,execution_speed,3
1864,processing_speed,3
2568,reasoning,4
756,reading,1
1480,math_fluency,4
1936,execution_speed,4
2613,math_fluency,3
1877,reasoning,5
2228,emotion,1
1049,execution_speed,1
2455,processing_speed,4
2784,math_fluency,2
1416,emotion,3
1464,reasoning,4
758,reading,2
3224,processing_speed,2
609,reasoning,1
1879,reasoning,5
3277,math_fluency,2
2630,execution_speed,2
1956,execution_speed,4
1537,emotion,1
2325,calculus,5
2058,reasoning,3
2537,emotion,4
1526,reading,4
2313,processing_speed,5
2878,reasoning,4
2694,math_fluency,1
2753,reasoning,3
1920,reasoning,5
2359,reasoning,5
1276,calculus,1
2691,execution_speed,4
1480,reading,2
899,reasoning,1
2258,reasoning,5
1879,reading,5
1894,reading,3
1945,emotion,2
1433,math_fluency,3
3141,execution_speed,1
2336,math_fluency,2
2517,execution_speed,2
2592,calculus,3
2622,calculus,5
2225,reading,5
2204,emotion,4
2867,reading,3
799,reading,3
1844,processing_speed,4
2591,math_fluency,1
2386,calculus,3
698,math_fluency,4
3223,execution_speed,1
1404,math_fluency,4
3108,execution_speed,4
2202,math_fluency,5
1028,processing_speed,4
1382,processing_speed,1
2766,math_fluency,4
2737,reading,5
3283,reading,2
2752,reasoning,4
2735,emotion,1
3040,calculus,3
3040,calculus,2
3233,processing_speed,5
1023,reasoning,4
3116,reading,4
741,math_fluency,5
1428,math_fluency,2
2474,execution_speed,2
2365,emotion,3
3128,math_fluency,4
2425,calculus,4
1049,calculus,2
3270,reasoning,4
2059,reading,4
3218,processing_speed,4
2599,reading,4
2255,math_fluency,4
3100,reasoning,4
1545,reasoning,1
1370,emotion,3
2404,emotion,3
2168,emotion,5
3060,reasoning,5
1926,emotion,4
845,reading,4
1030,reasoning,4
1047,execution_speed,1
2074,reasoning,5
3045,reading,5
3295,processing_speed,2
3130,processing_speed,3
2405,execution_speed,4
2760,reasoning,1
2722,reading,5
2690,emotion,4
613,math_fluency,1
2513,emotion,1
2332,calculus,5
2366,reasoning,4
1787,emotion,2
774,emotion,3
1781,reasoning,2
1873,math_fluency,3
776,calculus,4
2367,math_fluency,3
1405,processing_speed,1
2236,reasoning,4
863,reading,5
2131,reading,1
799,reasoning,4
1300,execution_speed,5
2581,reading,3
3145,emotion,2
878,emotion,3
3214,reading,1
1951,processing_speed,2
3049,calculus,4
2722,execution_speed,4
902,reasoning,3
2330,execution_speed,3
2166,execution_speed,3
2373,calculus,2
2870,emotion,3
1394,math_fluency,1
888,math_fluency,3
2130,reading,5
1702,reading,4
858,reasoning,1
1284,reasoning,3
2264,processing_speed,3
2772,calculus,3
2521,execution_speed,4
1359,math_fluency,2
2252,execution_speed,1
2342,reading,2
2235,calculus,3
2575,processing_speed,2
2630,calculus,5
2358,execution_speed,5
1793,math_fluency,2
1337,execution_speed,3
2544,reasoning,4
2299,execution_speed,2
2691,reasoning,4
1770,math_fluency,3
2088,execution_speed,5
904,processing_speed,1
890,reading,3
1676,execution_speed,2
2468,reasoning,1
933,execution_speed,1
3248,math_fluency,3
861,reading,3
1918,reasoning,3
954,processing_speed,5
2339,reading,5
3136,reading,1
3020,execution_speed,4
1049,reasoning,1
1436,emotion,2
3072,emotion,4
1850,math_fluency,5
1550,emotion,2
864,processing_speed,5
1935,reasoning,4
1374,math_fluency,5
2274,math_fluency,3
3043,reading,5
1340,reasoning,3
1541,processing_speed,3
1063,emotion,3
1928,math_fluency,1
2162,processing_speed,3
3141,reading,4
3334,emotion,1
780,calculus,4
2315,reasoning,5
2885,reasoning,3
1030,emotion,3
1843,emotion,3
2630,processing_speed,5
2428,processing_speed,3
2437,emotion,4
2692,reading,2
2763,math_fluency,1
1548,math_fluency,3
2531,math_fluency,3
1317,processing_speed,2
2470,reasoning,3
939,math_fluency,5
2468,execution_speed,2
800,reasoning,5
3267,reasoning,1
2452,math_fluency,4
956,reading,2
1068,emotion,1
3110,calculus,1
3068,reasoning,1
1365,math_fluency,2
2359,execution_speed,3
2463,emotion,3
3268,reasoning,3
3066,emotion,2
3301,processing_speed,2
2888,emotion,4
2387,processing_speed,5
935,math_fluency,5
974,reading,5
1869,emotion,3
2505,reasoning,2
1026,execution_speed,5
1334,calculus,3
1761,emotion,3
1532,reasoning,4
2387,reasoning,4
1532,emotion,3
872,emotion,2
3015,math_fluency,2
3045,calculus,5
2151,execution_speed,2
1537,math_fluency,2
2148,reasoning,4
2899,emotion,5
749,processing_speed,2
2209,execution_speed,5
2535,emotion,5
1330,calculus,3
2415,emotion,1
795,emotion,4
1681,execution_speed,2
3052,reading,3
1065,reading,3
2175,reasoning,2
893,processing_speed,3
1408,emotion,1
1370,math_fluency,2
1925,reasoning,4
824,calculus,4
733,emotion,2
1052,execution_speed,5
1304,emotion,1
2303,reasoning,5
714,math_fluency,3
2806,reading,5
1352,processing_speed,5
3270,processing_speed,2
790,execution_speed,1
1876,processing_speed,2
1885,emotion,4
806,processing_speed,5
3105,math_fluency,4
1277,reasoning,3
1353,processing_speed,5
2179,emotion,2
1875,reasoning,2
597,reading,5
1329,emotion,5
1792,execution_speed,4
3122,processing_speed,4
1321,calculus,2
1287,reasoning,3
2508,reasoning,4
929,math_fluency,3
1314,execution_speed,4
1504,execution_speed,3
2493,emotion,1
2650,reading,5
2219,execution_speed,3
1816,reasoning,4
3293,processing_speed,3
1935,math_fluency,4
2120,reasoning,5
751,emotion,1
2371,calculus,5
1765,execution_speed,4
930,math_fluency,2
2146,processing_speed,4
1836,reasoning,5
2791,execution_speed,4
2481,reading,1
2118,reasoning,3
2304,reading,5
2194,reasoning,4
1424,math_fluency,2
1819,execution_speed,4
3229,math_fluency,5
2260,reasoning,5
1789,processing_speed,4
2463,reading,5
1744,reading,5
760,calculus,5
987,emotion,1
1855,processing_speed,2
2576,execution_speed,2
2304,reading,1
2209,reasoning,3
3127,processing_speed,4
2140,reading,5
2887,reading,1
2631,execution_speed,4
1492,execution_speed,4
1926,reasoning,3
2856,calculus,4
3022,execution_speed,1
616,execution_speed,3
936,emotion,3
2536,emotion,2
803,reasoning,4
1797,emotion,1
1392,math_fluency,3
871,processing_speed,4
3079,calculus,1
2248,execution_speed,3
3146,reading,2
2175,emotion,3
2368,calculus,3
1281,reasoning,1
3301,calculus,4
2893,reading,1
3285,execution_speed,3
1360,reasoning,1
2166,emotion,4
825,execution_speed,4
2233,reasoning,4
1027,math_fluency,4
2541,emotion,2
2433,reasoning,1
3112,reasoning,2
737,math_fluency,2
2294,reasoning,5
2319,reasoning,5
2483,execution_speed,2
853,math_fluency,3
2445,execution_speed,4
970,reasoning,3
2551,reasoning,2
2698,math_fluency,1
702,calculus,3
2300,reasoning,5
925,emotion,5
2547,calculus,5
2688,math_fluency,3
702,emotion,1
1373,reasoning,3
2772,execution_speed,1
2325,reading,5
2791,reading,2
1801,execution_speed,3
2376,calculus,5
1493,execution_speed,4
2611,reading,1
1305,execution_speed,4
2557,reasoning,2
936,reading,1
610,reasoning,3
1521,execution_speed,4
2149,emotion,4
2634,execution_speed,2
1929,execution_speed,1
3038,reasoning,3
1446,processing_speed,4
2334,reading,4
2579,reasoning,3
2382,execution_speed,3
832,execution_speed,1
2423,reasoning,5
1807,reading,3
3108,reasoning,1
2313,execution_speed,2
2691,emotion,2
1278,reading,4
3265,reading,4
2392,reasoning,1
2008,reading,5
3161,emotion,5
1020,reasoning,4
1988,reading,2
1327,processing_speed,3
1394,reasoning,3
2256,execution_speed,1
2392,reading,1
848,calculus,1
814,execution_speed,4
2130,math_fluency,5
1906,reasoning,3
999,math_fluency,2
2198,math_fluency,5
2175,math_fluency,5
2338,calculus,4
2099,execution_speed,2
728,processing_speed,3
993,reading,5
827,execution_speed,1
947,reading,2
863,calculus,3
891,execution_speed,4
841,reading,3
597,processing_speed,2
1399,execution_speed,1
3224,reasoning,4
2757,reasoning,2
2852,execution_speed,1
2896,execution_speed,4
2282,emotion,3
1550,reading,2
2191,reading,5
2456,execution_speed,3
3050,calculus,5
1011,emotion,2
1672,execution_speed,1
2839,emotion,4
2517,reading,3
2219,calculus,2
2522,execution_speed,4
2300,execution_speed,3
1905,execution_speed,2
2082,reading,4
3128,processing_speed,4
2289,reasoning,5
3047,reasoning,3
2061,execution_speed,2
2859,processing_speed,1
1943,reading,3
3259,processing_speed,3
3039,execution_speed,4
3101,execution_speed,3
2372,reasoning,5
2515,math_fluency,4
1764,reading,5
2752,calculus,2
597,emotion,1
600,execution_speed,5
986,reasoning,3
2012,execution_speed,4
1527,math_fluency,2
2752,math_fluency,2
2525,calculus,2
2236,calculus,3
3155,execution_speed,3
1829,reading,2
1898,calculus,3
1044,math_fluency,3
802,processing_speed,1
2362,math_fluency,2
1468,processing_speed,1
2000,execution_speed,3
1813,reading,3
2898,reading,3
